Environment id;Date and Time;Position:X;Position:Y;Position:Z;Rotation:W;Rotation:X;Rotation:Y;Rotation:Z
0;22-1-2023 22:37;50,22265;8,578404;-5,657987;0,9999866;0;0,005175875;0
0;22-1-2023 22:37;50,22638;8,578404;-5,298301;0,9999866;0;0,005175875;0
0;22-1-2023 22:37;50,22886;8,578403;-5,058511;0,9999866;0;0,005175875;0
0;22-1-2023 22:37;50,23259;8,578404;-4,698578;0,9999866;0;0,005175875;0
0;22-1-2023 22:37;50,23507;8,578404;-4,458509;0,9999866;0;0,005175875;0
0;22-1-2023 22:37;50,2388;8,578404;-4,098368;0,9999866;0;0,005175875;0
0;22-1-2023 22:37;50,24128;8,578404;-3,858326;0,9999866;0;0,005175875;0
0;22-1-2023 22:37;50,24418;8,578404;-3,498635;0,9999985;0;0,001731699;0
0;22-1-2023 22:37;50,24501;8,578404;-3,258833;0,9999985;0;0,001731699;0
0;22-1-2023 22:37;50,24543;8,578403;-2,898386;1;0;9,60E-06;0
0;22-1-2023 22:37;50,24544;8,578404;-2,658151;1;0;9,60E-06;0
0;22-1-2023 22:37;50,24462;8,578403;-2,29801;0,9999986;0;-0,001716014;0
0;22-1-2023 22:37;50,24379;8,578403;-2,058018;0,9999986;0;-0,001716014;0
0;22-1-2023 22:37;50,24256;8,578404;-1,698063;0,9999986;0;-0,001716014;0
0;22-1-2023 22:37;50,24173;8,578404;-1,457957;0,9999986;0;-0,001716014;0
0;22-1-2023 22:37;50,2405;8,581758;-1,097798;0,9999986;0;-0,001716014;0
0;22-1-2023 22:37;50,23967;8,584435;-0,8578281;0,9999986;0;-0,001716014;0
0;22-1-2023 22:37;50,23844;8,585149;-0,4979791;0,9999986;0;-0,001716014;0
0;22-1-2023 22:37;50,23761;8,585126;-0,2577128;0,9999986;0;-0,001716014;0
0;22-1-2023 22:37;50,23638;8,594789;0,102243;0,9999986;0;-0,001716014;0
0;22-1-2023 22:37;50,23556;8,596413;0,3420448;0,9999986;0;-0,001716014;0
0;22-1-2023 22:37;50,23432;8,60506;0,7022443;0,9999986;0;-0,001716014;0
0;22-1-2023 22:37;50,2335;8,620641;0,9423929;0,9999986;0;-0,001716014;0
0;22-1-2023 22:37;50,23226;8,658224;1,302598;0,9999986;0;-0,001716014;0
0;22-1-2023 22:37;50,23144;8,686259;1,5424;0,9999986;0;-0,001716014;0
0;22-1-2023 22:37;50,2302;8,743141;1,902103;0,9999986;0;-0,001716014;0
0;22-1-2023 22:37;50,22938;8,814956;2,142644;0,9999986;0;-0,001716014;0
0;22-1-2023 22:37;50,22814;8,925924;2,502644;0,9999986;0;-0,001716014;0
0;22-1-2023 22:37;50,22732;9,002195;2,742685;0,9999986;0;-0,001716014;0
0;22-1-2023 22:37;50,22608;9,123507;3,102717;0,9999986;0;-0,001716014;0
0;22-1-2023 22:37;50,22526;9,203211;3,342916;0,9999986;0;-0,001716014;0
0;22-1-2023 22:37;50,22402;9,325566;3,702859;0,9999986;0;-0,001716014;0
0;22-1-2023 22:37;50,2232;9,401577;3,942661;0,9999986;0;-0,001716014;0
0;22-1-2023 22:37;50,22196;9,495997;4,303043;0,9999986;0;-0,001716014;0
0;22-1-2023 22:37;50,22114;9,558067;4,543303;0,9999986;0;-0,001716014;0
0;22-1-2023 22:37;50,2199;9,636191;4,903006;0,9999986;0;-0,001716014;0
0;22-1-2023 22:37;50,21908;9,679801;5,142807;0,9999986;0;-0,001716014;0
0;22-1-2023 22:37;50,21784;9,723083;5,50314;0,9999986;0;-0,001716014;0
0;22-1-2023 22:37;50,21702;9,750729;5,743227;0,9999986;0;-0,001716014;0
0;22-1-2023 22:37;50,21578;9,771478;6,103339;0,9999986;0;-0,001716014;0
0;22-1-2023 22:37;50,21496;9,759396;6,343316;0,9999986;0;-0,001716014;0
0;22-1-2023 22:37;50,21372;9,74204;6,703488;0,9999986;0;-0,001716014;0
0;22-1-2023 22:37;50,2129;9,722645;6,94329;0,9999986;0;-0,001716014;0
0;22-1-2023 22:37;50,21167;9,675966;7,303328;0,9999986;0;-0,001716014;0
0;22-1-2023 22:37;50,21084;9,633949;7,543623;0,9999986;0;-0,001716014;0
0;22-1-2023 22:37;50,20961;9,570987;7,903731;0,9999986;0;-0,001716014;0
0;22-1-2023 22:37;50,20878;9,52906;8,143533;0,9999986;0;-0,001716014;0
0;22-1-2023 22:37;50,20755;9,466087;8,503697;0,9999986;0;-0,001716014;0
0;22-1-2023 22:37;50,20672;9,424094;8,743866;0,9999986;0;-0,001716014;0
0;22-1-2023 22:37;50,20549;9,361179;9,103709;0,9999986;0;-0,001716014;0
0;22-1-2023 22:37;50,20466;9,319253;9,343511;0,9999986;0;-0,001716014;0
0;22-1-2023 22:37;50,20343;9,256364;9,703214;0,9999986;0;-0,001716014;0
0;22-1-2023 22:37;50,20261;9,214438;9,943015;0,9999986;0;-0,001716014;0
0;22-1-2023 22:37;50,20137;9,151484;10,30307;0,9999986;0;-0,001716014;0
0;22-1-2023 22:37;50,20055;9,108548;10,54304;0,9999986;0;-0,001716014;0
0;22-1-2023 22:37;50,19931;9,036754;10,90314;0,9999986;0;-0,001716014;0
0;22-1-2023 22:37;50,19849;8,983954;11,14334;0,9999986;0;-0,001716014;0
0;22-1-2023 22:37;50,19725;8,921019;11,50329;0,9999986;0;-0,001716014;0
0;22-1-2023 22:37;50,19643;8,879065;11,74325;0,9999986;0;-0,001716014;0
0;22-1-2023 22:37;50,19519;8,816113;12,10329;0,9999986;0;-0,001716014;0
0;22-1-2023 22:37;50,19437;8,774136;12,34337;0,9999986;0;-0,001716014;0
0;22-1-2023 22:37;50,19313;8,710968;12,7046;0,9999986;0;-0,001716014;0
0;22-1-2023 22:37;50,1923;8,669005;12,9446;0,9999986;0;-0,001716014;0
0;22-1-2023 22:37;50,19107;8,636281;13,30458;0,9999986;0;-0,001716014;0
0;22-1-2023 22:37;50,19025;8,645366;13,5446;0,9999986;0;-0,001716014;0
0;22-1-2023 22:37;50,18984;8,660677;13,90478;1;0;1,29E-05;0
0;22-1-2023 22:37;50,18985;8,685632;14,14458;1;0;1,29E-05;0
0;22-1-2023 22:37;50,19027;8,728614;14,50486;0,9999985;0;0,001737887;0
0;22-1-2023 22:37;50,1911;8,752644;14,7448;0,9999985;0;0,001737887;0
0;22-1-2023 22:37;50,19236;8,797945;15,10475;0,9999985;0;0,001737887;0
0;22-1-2023 22:37;50,19319;8,833525;15,34484;0,9999985;0;0,001737887;0
0;22-1-2023 22:37;50,19444;8,888621;15,70498;0,9999985;0;0,001737887;0
0;22-1-2023 22:37;50,19527;8,928758;15,94502;0,9999985;0;0,001737887;0
0;22-1-2023 22:37;50,19653;8,94513;16,30472;0,9999985;0;0,001737887;0
0;22-1-2023 22:37;50,19736;8,955272;16,54453;0,9999985;0;0,001737887;0
0;22-1-2023 22:37;50,19861;8,973072;16,90453;0,9999985;0;0,001737887;0
0;22-1-2023 22:37;50,19944;8,981257;17,14433;0,9999985;0;0,001737887;0
0;22-1-2023 22:37;50,2007;8,977291;17,50534;0,9999985;0;0,001737887;0
0;22-1-2023 22:37;50,20153;8,972666;17,74551;0,9999985;0;0,001737887;0
0;22-1-2023 22:37;50,20279;8,983205;18,10536;0,9999985;0;0,001737887;0
0;22-1-2023 22:37;50,20362;9,002649;18,34544;0,9999985;0;0,001737887;0
0;22-1-2023 22:37;50,20487;9,033542;18,70547;0,9999985;0;0,001737887;0
0;22-1-2023 22:37;50,2057;9,056908;18,94568;0,9999985;0;0,001737887;0
0;22-1-2023 22:37;50,20695;9,095367;19,30539;0,9999985;0;0,001737887;0
0;22-1-2023 22:37;50,20779;9,122752;19,54519;0,9999985;0;0,001737887;0
0;22-1-2023 22:37;50,20904;9,182967;19,9058;0,9999985;0;0,001737887;0
0;22-1-2023 22:37;50,20988;9,223533;20,14585;0,9999985;0;0,001737887;0
0;22-1-2023 22:37;50,21113;9,286675;20,50586;0,9999985;0;0,001737887;0
0;22-1-2023 22:37;50,21196;9,331725;20,74587;0,9999985;0;0,001737887;0
0;22-1-2023 22:37;50,21321;9,392992;21,10593;0,9999985;0;0,001737887;0
0;22-1-2023 22:37;50,21405;9,425406;21,34573;0,9999985;0;0,001737887;0
0;22-1-2023 22:37;50,2153;9,474086;21,70543;0,9999985;0;0,001737887;0
0;22-1-2023 22:37;50,21613;9,508818;21,94524;0,9999985;0;0,001737887;0
0;22-1-2023 22:37;50,21738;9,537938;22,30618;0,9999985;0;0,001737887;0
0;22-1-2023 22:37;50,21822;9,555789;22,54612;0,9999985;0;0,001737887;0
0;22-1-2023 22:37;50,21947;9,580013;22,90633;0,9999985;0;0,001737887;0
0;22-1-2023 22:37;50,22031;9,594221;23,14629;0,9999985;0;0,001737887;0
0;22-1-2023 22:37;50,22156;9,615694;23,50645;0,9999985;0;0,001737887;0
0;22-1-2023 22:37;50,22239;9,626323;23,7464;0,9999985;0;0,001737887;0
0;22-1-2023 22:37;50,22364;9,642635;24,10633;0,9999985;0;0,001737887;0
0;22-1-2023 22:37;50,22448;9,663269;24,34653;0,9999985;0;0,001737887;0
0;22-1-2023 22:37;50,22573;9,686362;24,70654;0,9999985;0;0,001737887;0
0;22-1-2023 22:37;50,22656;9,701895;24,94666;0,9999985;0;0,001737887;0
0;22-1-2023 22:37;50,22781;9,724106;25,3068;0,9999985;0;0,001737887;0
0;22-1-2023 22:37;50,22865;9,742788;25,54688;0,9999985;0;0,001737887;0
0;22-1-2023 22:37;50,22824;9,763127;25,90685;0,9999941;0;-0,003436333;0
0;22-1-2023 22:37;50,22329;9,778133;26,1466;0,9999275;0;-0,01204654;0
0;22-1-2023 22:37;50,20882;9,802484;26,50657;0,9997091;0;-0,02411812;0
0;22-1-2023 22:37;50,19519;9,815454;26,74599;0,9995712;0;-0,02928257;0
0;22-1-2023 22:37;50,1712;9,838923;27,1056;0,9993453;0;-0,03617967;0
0;22-1-2023 22:37;50,15137;9,856374;27,34475;0,9990722;0;-0,04306754;0
0;22-1-2023 22:37;50,11462;9,883483;27,7029;0,9984798;0;-0,05511903;0
0;22-1-2023 22:37;50,08488;9,899996;27,94132;0,9978559;0;-0,06544986;0
0;22-1-2023 22:37;50,03299;9,923151;28,29726;0,9971263;0;-0,07575662;0
0;22-1-2023 22:37;49,99465;9,93803;28,53438;0,9965795;0;-0,08264059;0
0;22-1-2023 22:37;49,93085;9,958212;28,8888;0,9958304;0;-0,09122446;0
0;22-1-2023 22:37;49,88399;9,969312;29,12421;0,9950074;0;-0,09980199;0
0;22-1-2023 22:37;49,80724;9,981567;29,47587;0,9937312;0;-0,1117959;0
0;22-1-2023 22:37;49,75106;9,988746;29,70936;0,9927304;0;-0,12036;0
0;22-1-2023 22:37;49,659;9,995939;30,05749;0,9912059;0;-0,1323294;0
0;22-1-2023 22:37;49,59325;9,992824;30,2883;0,9900285;0;-0,1408675;0
0;22-1-2023 22:37;49,48536;9,987017;30,6316;0,9874549;0;-0,1579019;0
0;22-1-2023 22:37;49,40511;9,981383;30,85756;0,9845893;0;-0,1748826;0
0;22-1-2023 22:37;49,26886;9,967119;31,19061;0,9793945;0;-0,2019566;0
0;22-1-2023 22:37;49,16903;9,953357;31,4088;0,9761446;0;-0,2171215;0
0;22-1-2023 22:37;49,008;9,932269;31,73136;0,9718482;0;-0,2356079;0
0;22-1-2023 22:37;48,89284;9,918159;31,94223;0,9680721;0;-0,2506722;0
0;22-1-2023 22:37;48,70734;9,902486;32,25084;0,9612666;0;-0,2756203;0
0;22-1-2023 22:37;48,57563;9,865603;32,45149;0,956875;0;-0,2905003;0
0;22-1-2023 22:37;48,37076;9,802658;32,74313;0,9517257;0;-0,30695;0
0;22-1-2023 22:37;48,23856;9,760679;32,92157;0,9484981;0;-0,3167829;0
0;22-1-2023 22:37;48,05025;9,744508;33,16281;0,9434713;0;-0,3314546;0
0;22-1-2023 22:37;47,93145;9,744826;33,30594;0,9394028;0;-0,3428153;0
0;22-1-2023 22:37;47,76474;9,743215;33,49464;0,9333602;0;-0,3589411;0
0;22-1-2023 22:37;47,66243;9,742041;33,60418;0,9289656;0;-0,3701662;0
0;22-1-2023 22:37;47,52449;9,740288;33,74619;0,9257421;0;-0,3781555;0
0;22-1-2023 22:37;47,44395;9,739208;33,82721;0,9237686;0;-0,3829512;0
0;22-1-2023 22:37;47,34175;9,737804;33,92885;0,9231077;0;-0,3845415;0
0;22-1-2023 22:37;47,28639;9,737037;33,98376;0,9231077;0;-0,3845415;0
0;22-1-2023 22:37;47,22227;9,733496;34,0468;0,9217778;0;-0,3877185;0
0;22-1-2023 22:37;47,19223;9,731448;34,07611;0,9211088;0;-0,3893054;0
0;22-1-2023 22:37;47,1354;9,727582;34,13118;0,920437;0;-0,390891;0
0;22-1-2023 22:37;47,08439;9,724124;34,18023;0,9197624;0;-0,3924755;0
0;22-1-2023 22:37;46,9882;9,717608;34,27242;0,9197624;0;-0,3924755;0
0;22-1-2023 22:37;46,91092;9,707763;34,34622;0,9190844;0;-0,3940609;0
0;22-1-2023 22:37;46,77505;9,688156;34,47491;0,9177217;0;-0,397224;0
0;22-1-2023 22:37;46,67055;9,672546;34,57234;0,9170352;0;-0,3988063;0
0;22-1-2023 22:37;46,4923;9,645978;34,73619;0,9149537;0;-0,4035589;0
0;22-1-2023 22:37;46,35961;9,626253;34,85609;0,9135575;0;-0,4067096;0
0;22-1-2023 22:37;46,13756;9,595798;35,05099;0,9100199;0;-0,4145646;0
0;22-1-2023 22:37;45,9747;9,576377;35,19116;0,9085855;0;-0,4176989;0
0;22-1-2023 22:37;45,70691;9,536412;35,41551;0,9049531;0;-0,4255115;0
0;22-1-2023 22:37;45,52073;9,507143;35,56702;0,9027413;0;-0,430184;0
0;22-1-2023 22:37;45,2396;9,460013;35,79182;0,9005052;0;-0,4348453;0
0;22-1-2023 22:37;45,05148;9,429694;35,94119;0,9005052;0;-0,4348453;0
0;22-1-2023 22:37;44,76801;9,387566;36,1631;0,8990021;0;-0,4379442;0
0;22-1-2023 22:37;44,57907;9,357841;36,311;0,8990021;0;-0,4379442;0
0;22-1-2023 22:37;44,29564;9,304896;36,53288;0,8990021;0;-0,4379442;0
0;22-1-2023 22:37;44,10592;9,263116;36,68034;0,898245;0;-0,439495;0
0;22-1-2023 22:37;43,82122;9,211982;36,90057;0,8974854;0;-0,4410442;0
0;22-1-2023 22:37;43,63113;9,181294;37,04676;0,8967245;0;-0,4425891;0
0;22-1-2023 22:37;43,34366;9,139356;37,2639;0,8944225;0;-0,4472231;0
0;22-1-2023 22:37;43,15083;9,110802;37,40646;0,8921;0;-0,451838;0
0;22-1-2023 22:37;42,85876;9,067999;37,61773;0,8897488;0;-0,4564507;0
0;22-1-2023 22:37;42,66309;9,039309;37,75672;0,88817;0;-0,459515;0
0;22-1-2023 22:37;42,36889;8,996922;37,96392;0,8873774;0;-0,4610439;0
0;22-1-2023 22:37;42,17112;8,9699;38,09984;0,8841782;0;-0,4671497;0
0;22-1-2023 22:37;41,87229;8,931385;38,30119;0,8817509;0;-0,4717152;0
0;22-1-2023 22:37;41,67184;8,905811;38,43342;0,8801188;0;-0,4747535;0
0;22-1-2023 22:37;41,37113;8,867698;38,63105;0,8801188;0;-0,4747535;0
0;22-1-2023 22:37;41,16917;8,842072;38,7613;0,8776485;0;-0,479305;0
0;22-1-2023 22:37;40,86595;8,821716;38,95513;0,8768206;0;-0,4808179;0
0;22-1-2023 22:37;40,66333;8,817431;39,08383;0,8759912;0;-0,4823271;0
0;22-1-2023 22:37;40,35917;8,844006;39,27631;0,8759912;0;-0,4823271;0
0;22-1-2023 22:37;40,15547;8,85846;39,40422;0,8751543;0;-0,483844;0
0;22-1-2023 22:37;39,85084;8,881137;39,5955;0,8751543;0;-0,483844;0
0;22-1-2023 22:37;39,64756;8,896831;39,72315;0,8751543;0;-0,483844;0
0;22-1-2023 22:37;39,34264;8,919428;39,91463;0,8751543;0;-0,483844;0
0;22-1-2023 22:37;39,13956;8,933437;40,04215;0,8751543;0;-0,483844;0
0;22-1-2023 22:37;38,83477;8,918775;40,23354;0,8751543;0;-0,483844;0
0;22-1-2023 22:37;38,63169;8,908641;40,36106;0,8751543;0;-0,483844;0
0;22-1-2023 22:37;38,32669;8,874344;40,55259;0,8751543;0;-0,483844;0
0;22-1-2023 22:37;38,12282;8,851987;40,6806;0,8751543;0;-0,483844;0
0;22-1-2023 22:37;37,8171;8,810949;40,87111;0,8743198;0;-0,4853504;0
